allowance_id,employee_id,allowance_type,allowance_amount,allowance_start_date,allowance_end_date
d66356ce-160b-4154-b373-54089ab07003,E0000017,Laundry Allowance,1.49,2023-03-01,2023-03-07
c5438ae6-cf23-43fc-a125-e9882a37da49,E0000017,Laundry Allowance,1.49,2023-03-08,2023-03-14
23a0f423-5f0a-4267-9f14-e7fede8e645a,E0000017,Laundry Allowance,1.49,2023-03-15,2023-03-21
f8b2a8cc-7d9a-46f1-a08b-f2bde1b3f57e,E0000017,Laundry Allowance,1.49,2023-03-22,2023-03-28
c9f26d85-6918-489b-b770-4795e524911c,E0000017,Laundry Allowance,1.49,2023-03-29,2023-04-04
1c4299ea-f59e-408d-a5d8-7d2eca741617,E0000017,Laundry Allowance,1.49,2023-04-05,2023-04-11
853a4ca0-a045-4529-8ceb-0303a85d9cb2,E0000017,Laundry Allowance,1.49,2023-04-12,2023-04-18
1c468973-8beb-4e3c-bd5c-1bb630494c0f,E0000017,Laundry Allowance,1.49,2023-04-19,2023-04-25
dbb64fb9-6c58-4cbe-b259-f6ba5ac2363e,E0000017,Laundry Allowance,1.49,2023-04-26,2023-05-02
647aa932-326a-4a13-ab5d-080deaf204e2,E0000017,Laundry Allowance,1.49,2023-05-03,2023-05-09
353cad65-4ad8-402b-b51c-6eec96fd241b,E0000017,Laundry Allowance,1.49,2023-05-10,2023-05-16
18120a0f-830d-4f53-a982-8ecdca53d86e,E0000017,Laundry Allowance,1.49,2023-05-17,2023-05-23
87b2a90c-23fa-4a71-85be-cf7216196f5d,E0000017,Laundry Allowance,1.49,2023-05-24,2023-05-30
a7772198-ce18-41b4-b19c-937224e816ab,E0000017,Laundry Allowance,1.49,2023-05-31,2023-06-06
f87fd0f3-2425-4d9e-adf8-c1dc3635ae60,E0000017,Laundry Allowance,1.49,2023-06-07,2023-06-13
e1be07cb-d21e-4e3d-9c18-525dfc2206e0,E0000017,Laundry Allowance,1.49,2023-06-14,2023-06-20
b468d9c0-f250-4d7a-be28-472b129955b1,E0000017,Laundry Allowance,1.49,2023-06-21,2023-06-27
dfd3b6a5-3d0c-4e37-888e-5a2dceae5c89,E0000017,Laundry Allowance,1.49,2023-06-28,2023-07-04
709460eb-f826-4859-b244-c58737b015e7,E0000017,Laundry Allowance,1.49,2023-07-05,2023-07-11
3f4ede1f-1f7f-4f17-a626-b880402e2ef2,E0000017,Laundry Allowance,1.49,2023-07-12,2023-07-18
1e7596ea-5ec3-4f5e-a922-fa666c709498,E0000017,Laundry Allowance,1.49,2023-07-19,2023-07-25
54f39fbd-db6e-4187-8f46-38c222c07452,E0000017,Laundry Allowance,1.49,2023-07-26,2023-08-01
cfb57fc7-50f0-43db-bb19-f5ad8d0afe76,E0000017,Laundry Allowance,1.49,2023-08-02,2023-08-08
4711951f-77b2-405a-ad14-21e454ad2166,E0000017,Laundry Allowance,1.49,2023-08-09,2023-08-15
73ab5d79-0822-4b8a-a7de-076c864a1c2b,E0000017,Laundry Allowance,1.49,2023-08-16,2023-08-22
e43ef9e1-dbe9-474e-b6e7-2360f2334dab,E0000017,Laundry Allowance,1.49,2023-08-23,2023-08-29
70a1a7e4-0ffa-42ec-bdc4-f98fcf5630e6,E0000017,Laundry Allowance,1.49,2023-08-30,2023-09-05
22b0616e-8a6d-4ae1-b0c3-2e4317dae6f3,E0000017,Laundry Allowance,1.49,2023-09-06,2023-09-12
6178e517-0e0b-4529-91a0-062875dac3ee,E0000017,Laundry Allowance,1.49,2023-09-13,2023-09-19
45aac5e8-e800-45fd-abc7-bb750a84a1fa,E0000017,Laundry Allowance,1.49,2023-09-20,2023-09-26
07554799-f7f8-4cbf-8701-102de641091a,E0000017,Laundry Allowance,1.49,2023-09-27,2023-10-03
389f8fd6-2cd4-46dc-b388-00ae556b4706,E0000017,Laundry Allowance,1.49,2023-10-04,2023-10-10
aa4f00dc-7890-47fc-96b7-5828ff18e397,E0000017,Laundry Allowance,1.49,2023-10-11,2023-10-17
763ee6d7-f1e9-41eb-ac64-8ed357a6f359,E0000017,Laundry Allowance,1.49,2023-10-18,2023-10-24
b888f324-ff33-4a83-8b79-1a5f6b6eb957,E0000017,Laundry Allowance,1.49,2023-10-25,2023-10-31
eb928ed8-b431-44dc-8994-5dbd1a20791c,E0000017,Laundry Allowance,1.49,2023-11-01,2023-11-07
56988213-684b-40e4-b72d-d63d7b8e1167,E0000017,Laundry Allowance,1.49,2023-11-08,2023-11-14
656a14fb-cc13-4c55-9e91-4fe49d32050c,E0000017,Laundry Allowance,1.49,2023-11-15,2023-11-21
99e187a1-8c38-4145-93e9-d0f52872fc2a,E0000017,Laundry Allowance,1.49,2023-11-22,2023-11-28
9a2d90b3-6359-452f-99bf-5ea06155e406,E0000023,First Aid Allowance,19.76,2022-05-02,2022-05-08
20d2a71b-58d3-42dd-bd68-8d48a149d2fd,E0000023,First Aid Allowance,19.76,2022-05-09,2022-05-15
045c141b-8762-495a-a73b-56e9a308a99e,E0000023,First Aid Allowance,19.76,2022-05-16,2022-05-22
c47b2a29-fed4-4bd3-9aa8-2e68207f1efe,E0000023,First Aid Allowance,19.76,2022-05-23,2022-05-29
78525f9a-630d-40f6-97b4-96056de5afb1,E0000023,First Aid Allowance,19.76,2022-05-30,2022-06-05
424b6df2-361e-4fa6-8cce-4f510a90708f,E0000023,First Aid Allowance,19.76,2022-06-06,2022-06-12
d1ea0fae-e18a-4709-860d-aacd4b1d35e7,E0000023,First Aid Allowance,19.76,2022-06-13,2022-06-19
44873f64-e804-4492-9d4b-192c258d0530,E0000023,First Aid Allowance,19.76,2022-06-20,2022-06-26
fcd8697b-5aa8-4970-9a54-87a372e77fb0,E0000023,First Aid Allowance,19.76,2022-06-27,2022-07-03
d79b1237-bf57-475c-9f71-4aa4d1e7ba34,E0000023,First Aid Allowance,19.76,2022-07-04,2022-07-10
f633df37-793f-4b25-9034-247b16dbec1f,E0000023,First Aid Allowance,19.76,2022-07-11,2022-07-17
ebdf3150-d95a-4c07-90a6-27e5b06c43e8,E0000023,First Aid Allowance,19.76,2022-07-18,2022-07-24
7d17d5e3-e216-4b3d-8e96-d34e3b9be35a,E0000023,First Aid Allowance,19.76,2022-07-25,2022-07-31
bc1fd3c9-d272-4e91-a4df-7364a3ca6b22,E0000023,First Aid Allowance,19.76,2022-08-01,2022-08-07
09f6731b-8e5b-4a16-9b22-07cf4f52a6a2,E0000023,First Aid Allowance,19.76,2022-08-08,2022-08-14
c63db07a-35af-4c0f-b2f9-dde401d06475,E0000023,First Aid Allowance,19.76,2022-08-15,2022-08-21
56136911-2490-4ce7-bcfd-136c86f257a6,E0000023,First Aid Allowance,19.76,2022-08-22,2022-08-28
d13dde07-40e4-432a-8567-7cb1cc586788,E0000023,First Aid Allowance,19.76,2022-08-29,2022-09-04
015b03e5-a52a-41da-9924-b87d49cbc6cb,E0000023,First Aid Allowance,19.76,2022-09-05,2022-09-11
51b4e39c-4b13-4d24-b8a3-b3c27e034dc2,E0000023,First Aid Allowance,19.76,2022-09-12,2022-09-18
9c097b17-7ecd-472c-ab2e-40c7c5108725,E0000023,First Aid Allowance,19.76,2022-09-19,2022-09-25
44970ef2-9326-41ba-8879-30623e0f2966,E0000023,First Aid Allowance,19.76,2022-09-26,2022-10-02
485a5976-846b-47b9-934a-bbf8ee63f467,E0000023,First Aid Allowance,19.76,2022-10-03,2022-10-09
d82fd792-4ef0-4957-a5be-ec8f73a9bf7f,E0000023,First Aid Allowance,19.76,2022-10-10,2022-10-16
87a77ca1-14fa-40e5-a5c0-abcec079d9f3,E0000023,First Aid Allowance,19.76,2022-10-17,2022-10-23
2ed210e3-ef6b-40c8-b81a-e03287b8b245,E0000023,First Aid Allowance,19.76,2022-10-24,2022-10-30
42162828-f514-47e2-9d1f-1940ff9a6bde,E0000023,First Aid Allowance,19.76,2022-10-31,2022-11-06
fd7551e9-dcc3-41c6-a3c8-8d6aea81dc6a,E0000023,First Aid Allowance,19.76,2022-11-07,2022-11-13
45704b47-ed65-4868-8c2e-6fe1d2153f3a,E0000023,First Aid Allowance,19.76,2022-11-14,2022-11-20
cc06d3a3-b710-4b6a-b8d3-44de1c5e63ce,E0000023,First Aid Allowance,19.76,2022-11-21,2022-11-27
e506dba9-fdab-4e31-8fa3-eaf35994e21f,E0000023,First Aid Allowance,19.76,2022-11-28,2022-12-04
cf3f8951-ff25-48fb-80d2-a208279025a8,E0000023,First Aid Allowance,19.76,2022-12-05,2022-12-11
c6ce0a63-8c8e-4d4d-98bd-6dca91c2b770,E0000023,First Aid Allowance,19.76,2022-12-12,2022-12-18
ec60d0c6-5516-4f5e-923c-9611403b2d8f,E0000023,First Aid Allowance,19.76,2022-12-19,2022-12-25
cea5e744-deaa-4a76-8220-709f3726e996,E0000023,First Aid Allowance,19.76,2022-12-26,2023-01-01
f04ddd1a-6298-4faf-9d4f-6e3d195c78ab,E0000023,First Aid Allowance,19.76,2023-01-02,2023-01-08
190a105f-2245-48b1-bb2c-c6dd8dd8c77a,E0000023,First Aid Allowance,19.76,2023-01-09,2023-01-15
ca57f973-15e6-4efc-9e5f-dc61408188e8,E0000023,First Aid Allowance,19.76,2023-01-16,2023-01-22
95fa806f-6615-465b-81a1-52a4f328537c,E0000023,First Aid Allowance,19.76,2023-01-23,2023-01-29
5cd2a684-0f70-4cae-9845-5db414344da6,E0000023,First Aid Allowance,19.76,2023-01-30,2023-02-05
424fefd2-d999-4721-8432-d95b55a85f4a,E0000023,First Aid Allowance,19.76,2023-02-06,2023-02-12
26d610dd-39f3-4c6d-8073-b92537a777c3,E0000023,First Aid Allowance,19.76,2023-02-13,2023-02-19
5dfad208-0745-434f-83fc-934e2bd1283c,E0000023,First Aid Allowance,19.76,2023-02-20,2023-02-26
5df22956-8bd4-4074-82ae-f4d3f7e580f5,E0000023,First Aid Allowance,19.76,2023-02-27,2023-03-05
32a44adb-dfb3-4338-890c-3e4fc23727d0,E0000023,First Aid Allowance,19.76,2023-03-06,2023-03-12
28fc4f39-e5f0-4f90-ad19-4c46a73f805c,E0000023,First Aid Allowance,19.76,2023-03-13,2023-03-19
ba10d6a6-2167-4530-a449-96e8261f9480,E0000023,First Aid Allowance,19.76,2023-03-20,2023-03-26
57b117ed-0156-433d-8d4b-d1dbea009f7a,E0000023,First Aid Allowance,19.76,2023-03-27,2023-04-02
3349f097-a547-4d9f-9f91-718bdc65dc87,E0000023,First Aid Allowance,19.76,2023-04-03,2023-04-09
2c1f3ca4-f1fd-4e65-86fa-6031211ae08e,E0000023,First Aid Allowance,19.76,2023-04-10,2023-04-16
f8bc1308-cd08-4108-a3a4-359762f69290,E0000023,First Aid Allowance,19.76,2023-04-17,2023-04-23
e2338612-1205-4487-984c-c9c721807ac1,E0000023,First Aid Allowance,19.76,2023-04-24,2023-04-30
0a19480f-9448-4eb1-a1f1-4542cc219496,E0000023,First Aid Allowance,19.76,2023-05-01,2023-05-07
eac8d46b-37d0-4637-8096-84f7c948f2c8,E0000023,First Aid Allowance,19.76,2023-05-08,2023-05-14
6ef6aaac-d114-4ecf-b05b-de3b8d3685e7,E0000023,First Aid Allowance,19.76,2023-05-15,2023-05-21
a0e50169-0b0b-4421-8520-74641f93c0c1,E0000023,First Aid Allowance,19.76,2023-05-22,2023-05-28
49fae2a4-215f-40fb-a215-e4d6a4dec42c,E0000023,First Aid Allowance,19.76,2023-05-29,2023-06-04
4cfdcf2a-f24a-4836-9a1e-5b0ea2aa02a6,E0000023,First Aid Allowance,19.76,2023-06-05,2023-06-11
a0e99bbf-28f8-4ceb-9d9e-37a098c9f4fe,E0000023,First Aid Allowance,19.76,2023-06-12,2023-06-18
5826a6e5-0e3c-422c-aab1-2f99ceb16698,E0000023,First Aid Allowance,19.76,2023-06-19,2023-06-25
3f69ba9d-5c00-4f0e-966f-b084338a29f0,E0000023,First Aid Allowance,19.76,2023-06-26,2023-07-02
ed3f56c2-1493-47aa-a0ed-a409ad558002,E0000023,First Aid Allowance,19.76,2023-07-03,2023-07-09
9fdad9a4-a167-4797-88af-e67f1e50fdcf,E0000023,First Aid Allowance,19.76,2023-07-10,2023-07-16
5fd0b4b3-eca1-408f-acb0-2a67b223a8d3,E0000023,First Aid Allowance,19.76,2023-07-17,2023-07-23
1a3c9f4a-eb9a-4149-a389-0f7b4af41142,E0000023,First Aid Allowance,19.76,2023-07-24,2023-07-30
f4c41176-1c5b-4e96-a69e-9ed8a396b2e7,E0000023,First Aid Allowance,19.76,2023-07-31,2023-08-06
97071a29-6576-4e28-b07f-39e12d85b209,E0000023,First Aid Allowance,19.76,2023-08-07,2023-08-13
71c8525b-d4ed-4e85-92e8-d224bbe7506c,E0000023,First Aid Allowance,19.76,2023-08-14,2023-08-20
9d14b283-f0bd-4dea-b3a7-002768a627ab,E0000023,First Aid Allowance,19.76,2023-08-21,2023-08-27
c1f62d0a-5fd8-491d-a558-d142b08b68f3,E0000023,First Aid Allowance,19.76,2023-08-28,2023-09-03
2cb957a7-c1ef-48fd-b6e8-d02522894e0e,E0000023,First Aid Allowance,19.76,2023-09-04,2023-09-10
0928e7c4-a9ad-4e4e-9634-9b15656556c7,E0000023,First Aid Allowance,19.76,2023-09-11,2023-09-17
8efb607e-4854-4df7-a1bf-572e71897afe,E0000023,First Aid Allowance,19.76,2023-09-18,2023-09-24
a40b8b19-75ad-4e59-ace4-ac1933e4ba53,E0000023,First Aid Allowance,19.76,2023-09-25,2023-10-01
b22e2114-3d6e-4919-a626-2d254e9caf6b,E0000023,First Aid Allowance,19.76,2023-10-02,2023-10-08
f9ffdf9a-8d6c-487a-984d-1287cd053458,E0000023,First Aid Allowance,19.76,2023-10-09,2023-10-15
bd35f9d3-0f0e-4a03-ae88-0ebf6b127e21,E0000023,First Aid Allowance,19.76,2023-10-16,2023-10-22
2fc0af32-fe60-4d4a-aa5c-b570de09afd5,E0000023,First Aid Allowance,19.76,2023-10-23,2023-10-29
a0db4742-fc8b-4c26-ba99-bb03b5003cee,E0000023,First Aid Allowance,19.76,2023-10-30,2023-11-05
bcaf49e8-5dbd-42c6-ba07-976b8ec40587,E0000023,First Aid Allowance,19.76,2023-11-06,2023-11-12
a5b1e50b-14a7-46d2-b2d2-ba49015eff82,E0000023,First Aid Allowance,19.76,2023-11-13,2023-11-19
6521960c-7fa7-4b3d-9c42-42a465584c7b,E0000023,First Aid Allowance,19.76,2023-11-20,2023-11-26
6546a21f-964c-481e-bd8e-72150d3f23ab,E0000023,First Aid Allowance,19.76,2023-11-27,2023-12-03
ea6b6f0e-4063-4c1c-a4f9-0a9b0cf7f0aa,E0000023,First Aid Allowance,19.76,2023-12-04,2023-12-10
77981c53-ee2f-424c-86c2-f8d79588503d,E0000023,First Aid Allowance,19.76,2023-12-11,2023-12-17
0b53b5f9-7ff1-4068-a442-ed8c8acccf8c,E0000023,First Aid Allowance,19.76,2023-12-18,2023-12-24
300ccb39-f6fe-4239-90cb-5b9d1cdcc942,E0000023,First Aid Allowance,19.76,2023-12-25,2023-12-31
3ce25471-416b-438d-ad51-d564150647a0,E0000023,First Aid Allowance,19.76,2024-01-01,2024-01-07
08f1f702-4fd9-452e-984c-341d52ad4127,E0000023,First Aid Allowance,19.76,2024-01-08,2024-01-14
c0672d3a-faad-4e5e-ab1c-ff5404e4e72e,E0000023,First Aid Allowance,19.76,2024-01-15,2024-01-21
d069a956-efa4-475f-8be3-c85275657127,E0000023,First Aid Allowance,19.76,2024-01-22,2024-01-28
300858f2-57f7-49bf-a2d7-b3962b03745a,E0000023,First Aid Allowance,19.76,2024-01-29,2024-02-04
6880db01-83c3-4bc6-ac9e-15e167cf1e0b,E0000023,First Aid Allowance,19.76,2024-02-05,2024-02-11
fa5b5a2d-d73c-40ab-8691-735d9a7d5c19,E0000023,First Aid Allowance,19.76,2024-02-12,2024-02-18
d89b7e3a-d1f0-4bcd-9b3d-27fcbe92b53c,E0000023,First Aid Allowance,19.76,2024-02-19,2024-02-25
9e1e9734-1de0-42fd-bf24-5d5d5895b9a7,E0000023,First Aid Allowance,19.76,2024-02-26,2024-03-03
4ad97419-6941-4af3-a2d0-17f833640edf,E0000023,First Aid Allowance,19.76,2024-03-04,2024-03-10
bb267bd4-60e2-4111-b565-2b8b2115dd05,E0000023,First Aid Allowance,19.76,2024-03-11,2024-03-17
b326b640-791d-4cc0-b27e-3c0f351a6c11,E0000023,First Aid Allowance,19.76,2024-03-18,2024-03-24
99f78bba-9a8c-453a-9ee0-61ec02c007f3,E0000023,First Aid Allowance,19.76,2024-03-25,2024-03-31
c08f1103-9ce4-46b5-af5b-f3aa15e30e5b,E0000023,First Aid Allowance,19.76,2024-04-01,2024-04-07
e8ab2f9d-d2e3-4247-b704-7f0b6c40d0cb,E0000023,First Aid Allowance,19.76,2024-04-08,2024-04-14
27e236b1-0b09-45c6-a2aa-fbc2531a5a56,E0000023,First Aid Allowance,19.76,2024-04-15,2024-04-21
9ade30a2-da21-49ce-868e-629bd56d05b6,E0000023,First Aid Allowance,19.76,2024-04-22,2024-04-28
68f095ca-a754-4405-a3a2-892ab8614ef4,E0000023,First Aid Allowance,19.76,2024-04-29,2024-05-05
a6828e28-cfa7-4051-897c-75a88cd6a004,E0000023,First Aid Allowance,19.76,2024-05-06,2024-05-12
808b98b7-84d1-420f-a076-79933ed33019,E0000023,First Aid Allowance,19.76,2024-05-13,2024-05-19
3c391596-4dce-4831-919f-6e5cbd4aa617,E0000023,First Aid Allowance,19.76,2024-05-20,2024-05-26
de5ea630-f12b-4fed-9322-e685ed185cc2,E0000023,First Aid Allowance,19.76,2024-05-27,2024-06-02
030846d5-8a94-4086-b638-d6be5c3f01c2,E0000023,First Aid Allowance,19.76,2024-06-03,2024-06-09
2d83e1d7-9bd5-4d78-a2cb-648c07fc0ed1,E0000023,First Aid Allowance,19.76,2024-06-10,2024-06-16
ccbb79c2-8e5f-4a03-9cbb-3f0694716609,E0000023,First Aid Allowance,19.76,2024-06-17,2024-06-23
c04ec0e7-c5d5-46fa-9d43-f786113a089f,E0000023,First Aid Allowance,19.76,2024-06-24,2024-06-30
30b0da00-3ad7-4faa-9da6-672bbc26a7fe,E0000023,First Aid Allowance,19.76,2024-07-01,2024-07-07
77a23145-e319-41da-8997-fe6a4e151cbc,E0000023,First Aid Allowance,19.76,2024-07-08,2024-07-14
1f7fca0f-f0c3-4766-ac62-5b20e7af5f65,E0000023,First Aid Allowance,19.76,2024-07-15,2024-07-21
fba3396d-c73b-42ca-929b-ddae7164a511,E0000023,First Aid Allowance,19.76,2024-07-22,2024-07-28
cd58942a-4812-4621-a157-a2f920eef107,E0000023,First Aid Allowance,19.76,2024-07-29,2024-08-04
19ab898d-1ade-4e28-a39f-3773556f09c9,E0000023,First Aid Allowance,19.76,2024-08-05,2024-08-11
4b93e1ff-32c7-490f-ba43-4acca5de64b7,E0000023,First Aid Allowance,19.76,2024-08-12,2024-08-18
ba594c03-c18e-451d-9f1c-d022e6bd3d22,E0000023,First Aid Allowance,19.76,2024-08-19,2024-08-25
8adc8a70-447b-4b67-9c0b-408346acd61f,E0000023,First Aid Allowance,19.76,2024-08-26,2024-09-01
88359c3e-4eac-4958-936e-232e6bf96ee4,E0000023,First Aid Allowance,19.76,2024-09-02,2024-09-08
62c6e36a-3171-4cc3-9242-7179c39ea145,E0000023,First Aid Allowance,19.76,2024-09-09,2024-09-15
cc3e3f4a-2501-48d8-b46c-c40f1bf90f19,E0000023,First Aid Allowance,19.76,2024-09-16,2024-09-22
953d6b31-bacf-4796-a3a1-52f9e0b8e0f6,E0000023,First Aid Allowance,19.76,2024-09-23,2024-09-29
48cebd4d-12f5-4d95-abea-a25c128a415b,E0000023,First Aid Allowance,19.76,2024-09-30,2024-10-06
ae1d78ad-3e47-4b8d-9531-548dc816a68f,E0000023,First Aid Allowance,19.76,2024-10-07,2024-10-13
00641261-01fb-4335-941d-e2ea117cf1d1,E0000023,First Aid Allowance,19.76,2024-10-14,2024-10-20
c2b6cd8f-96b8-4a1e-b8cf-d41f3ec722be,E0000023,First Aid Allowance,19.76,2024-10-21,2024-10-27
638f2c99-95bc-475f-8af5-7416f41d98ed,E0000023,First Aid Allowance,19.76,2024-10-28,2024-11-03
03a66304-a105-4ee1-b411-fccdfd079b75,E0000023,First Aid Allowance,19.76,2024-11-04,2024-11-10
aa845646-379b-4ad1-b9bd-24931f929854,E0000023,First Aid Allowance,19.76,2024-11-11,2024-11-17
fb130ccb-3045-4462-9957-e6e28a39eeca,E0000023,First Aid Allowance,19.76,2024-11-18,2024-11-24
2882374b-7a9d-4e8d-93d3-ab9cc957757c,E0000023,First Aid Allowance,19.76,2024-11-25,2024-12-01
01e2f03b-dbfa-466d-8334-a4e101cc84dd,E0000023,First Aid Allowance,19.76,2024-12-02,2024-12-08
acea2764-5b89-49c7-bd1f-a3c39b334aab,E0000023,First Aid Allowance,19.76,2024-12-09,2024-12-15
9fc5a164-91f6-4d61-9bb2-0da9bfb2c886,E0000023,First Aid Allowance,19.76,2024-12-16,2024-12-22
0492d713-ceda-49f2-9c2a-903919a0dfdc,E0000023,First Aid Allowance,19.76,2024-12-23,2024-12-29
dc27bab1-ef51-4b46-a8ca-70c5b060cc1b,E0000023,First Aid Allowance,19.76,2024-12-30,2025-01-05
3a032943-d6af-4692-9855-d94af0ceffcf,E0000023,First Aid Allowance,19.76,2025-01-06,2025-01-12
f583d445-6eb9-4e12-8fd4-de731cc3cdda,E0000023,First Aid Allowance,19.76,2025-01-13,2025-01-19
4aabb186-cf12-4857-aa00-e0cef8975995,E0000023,First Aid Allowance,19.76,2025-01-20,2025-01-26
f04a6e31-fe4f-444f-b350-2212dc6c1e4b,E0000023,First Aid Allowance,19.76,2025-01-27,2025-02-02
8059eb9f-8cd0-4c1c-9333-7fa6cbe45930,E0000023,First Aid Allowance,19.76,2025-02-03,2025-02-09
1d4d1160-26f0-472f-9d1c-0a0a5094270b,E0000023,First Aid Allowance,19.76,2025-02-10,2025-02-16
8d3df7f4-58ed-4490-902d-bb09b36e688a,E0000023,First Aid Allowance,19.76,2025-02-17,2025-02-23
b0bc3bd2-e545-4372-ac48-7f44df4a14ce,E0000023,First Aid Allowance,19.76,2025-02-24,2025-03-02
43654d49-d3c3-4cb8-aa97-8853258f682f,E0000023,First Aid Allowance,19.76,2025-03-03,2025-03-09
82b5d03a-54e3-45b7-9185-dfbb3fe90bf7,E0000023,First Aid Allowance,19.76,2025-03-10,2025-03-16
21bca231-4865-4a47-8ae6-c555defb7f22,E0000023,First Aid Allowance,19.76,2025-03-17,2025-03-23
fcaaca62-4f33-419a-b127-45d653a389db,E0000023,First Aid Allowance,19.76,2025-03-24,2025-03-30
3c106bc0-a47a-4eb3-bae6-23d47cc83e4a,E0000023,First Aid Allowance,19.76,2025-03-31,2025-04-06
af04ffa1-d590-4551-a224-bd98fb0189f7,E0000023,First Aid Allowance,19.76,2025-04-07,2025-04-13
5541d7d5-ac31-4081-a35d-3a1699a041d3,E0000023,First Aid Allowance,19.76,2025-04-14,2025-04-20
489b0ac5-2645-42fd-8ae6-449214ebc66d,E0000023,First Aid Allowance,19.76,2025-04-21,2025-04-27
9b1cd973-dcc5-4dea-8926-bb6ccb5b346c,E0000023,First Aid Allowance,19.76,2025-04-28,2025-04-29
14e1db4d-9482-4f1e-9d8a-e99357145d79,E0000024,Laundry Allowance,1.49,2022-08-25,2022-08-31
b212246d-6413-427c-bc27-b07ef15ab0cf,E0000024,Laundry Allowance,1.49,2022-09-01,2022-09-07
658fc3ea-8a97-48fe-93bd-9511168cfa2a,E0000024,Laundry Allowance,1.49,2022-09-08,2022-09-14
dafe92cf-d31e-4395-b7a8-63f621d387f1,E0000024,Laundry Allowance,1.49,2022-09-15,2022-09-21
c05868b7-ae4f-42d5-976c-1412c717b6b6,E0000024,Laundry Allowance,1.49,2022-09-22,2022-09-28
a04ba556-5757-4ffe-8d80-b7ad97861378,E0000024,Laundry Allowance,1.49,2022-09-29,2022-10-05
e8b962af-6253-4663-982a-93f1b61cdeb6,E0000024,Laundry Allowance,1.49,2022-10-06,2022-10-12
a6c76d1a-4b54-422b-92c4-c49e75479738,E0000024,Laundry Allowance,1.49,2022-10-13,2022-10-19
6fc0b1a9-0137-4642-a50a-f6e1b08c04d2,E0000024,Laundry Allowance,1.49,2022-10-20,2022-10-26
a9b44e7a-31c5-47fb-86fb-b9a8b367ea52,E0000024,Laundry Allowance,1.49,2022-10-27,2022-11-02
e733e107-fc8f-4987-8441-eebc02bee13e,E0000024,Laundry Allowance,1.49,2022-11-03,2022-11-09
7c734625-f4f3-4b03-bb57-07d49f285f57,E0000024,Laundry Allowance,1.49,2022-11-10,2022-11-16
57fd4f7a-1f8a-48f1-86e0-e738f77da1a9,E0000024,Laundry Allowance,1.49,2022-11-17,2022-11-23
86f53cc4-af05-4997-b6c7-25272071c454,E0000024,Laundry Allowance,1.49,2022-11-24,2022-11-30
d39db8ad-2fb1-4afb-8c77-33b32b0897a9,E0000024,Laundry Allowance,1.49,2022-12-01,2022-12-07
0025b68e-8756-4246-88fb-73495add392f,E0000024,Laundry Allowance,1.49,2022-12-08,2022-12-14
ab00e0a9-3a98-494e-8225-7ec4b11dfef2,E0000024,Laundry Allowance,1.49,2022-12-15,2022-12-21
34b6a81e-918e-4b4f-8511-cd29337d1920,E0000024,Laundry Allowance,1.49,2022-12-22,2022-12-28
f9f1c585-966d-4dc4-8cc5-845ec31c8926,E0000024,Laundry Allowance,1.49,2022-12-29,2023-01-04
e81bb4b9-1298-4cf7-8ace-ce82e8d8a725,E0000024,Laundry Allowance,1.49,2023-01-05,2023-01-11
09427fdb-da6a-4b6d-9b7e-d89174b28bbe,E0000024,Laundry Allowance,1.49,2023-01-12,2023-01-18
2a20ea18-0363-45af-b431-99adc54479c5,E0000024,Laundry Allowance,1.49,2023-01-19,2023-01-25
57b929fa-0cbe-4990-bdae-802d96aedde7,E0000024,Laundry Allowance,1.49,2023-01-26,2023-02-01
ab6d2229-2018-4830-be4f-b4684dff3a49,E0000024,Laundry Allowance,1.49,2023-02-02,2023-02-08
0ae1fc7c-dc17-4662-a95a-82c72b496495,E0000024,Laundry Allowance,1.49,2023-02-09,2023-02-15
9c1d7452-d70a-4be3-b6a1-e557adfddfad,E0000024,Laundry Allowance,1.49,2023-02-16,2023-02-22
2ee48265-94cc-455e-ba49-51415b1a98ac,E0000024,Laundry Allowance,1.49,2023-02-23,2023-03-01
f5703bb7-7274-4333-b5e9-e4be7cc44805,E0000024,Laundry Allowance,1.49,2023-03-02,2023-03-08
80796bac-5738-4a2e-ad85-0fb4ca01b5d1,E0000024,Laundry Allowance,1.49,2023-03-09,2023-03-15
994951d7-882a-4315-ad1e-5dd349f0581d,E0000024,Laundry Allowance,1.49,2023-03-16,2023-03-22
b9d15689-9fcf-4b46-8f6a-3ef361aed797,E0000024,Laundry Allowance,1.49,2023-03-23,2023-03-29
fcbaab57-f8e0-4174-9c3e-ba516aebd288,E0000024,Laundry Allowance,1.49,2023-03-30,2023-04-05
3dd05196-906c-4dda-82d6-a64f1c61a462,E0000024,Laundry Allowance,1.49,2023-04-06,2023-04-12
6e418b8e-5050-452d-bb97-9578909d1412,E0000024,Laundry Allowance,1.49,2023-04-13,2023-04-19
f6861f40-3e84-420e-8846-bcb63ca74d76,E0000024,Laundry Allowance,1.49,2023-04-20,2023-04-26
e569a959-346d-465f-af6f-5611164a3d7c,E0000024,Laundry Allowance,1.49,2023-04-27,2023-05-03
6d41a661-8d9d-4603-b1d9-27d1d668f42c,E0000024,Laundry Allowance,1.49,2023-05-04,2023-05-10
ae570bfd-ed84-4b3c-8db3-f81f4cd44d5f,E0000024,Laundry Allowance,1.49,2023-05-11,2023-05-17
35391514-806f-42f4-a814-4b7802334b2d,E0000024,Laundry Allowance,1.49,2023-05-18,2023-05-24
